"","datasetName","decimalLatitude","decimalLongitude","Year","Month","individualCount","vernacularName","pa"
"3308","NEFSC Right Whale Aerial Survey",43.66257,-63.53323,"2015","07","1","Basking shark",1
"3309","NEFSC Right Whale Aerial Survey",42.2767,-68.83928,"2014","06","1","Basking shark",1
"3310","NEFSC Right Whale Aerial Survey",41.2631,-69.32992,"2011","06","1","Basking shark",1
"3311","NEFSC Right Whale Aerial Survey",41.59404,-69.14273,"2014","06","1","Basking shark",1
"3312","NEFSC Twin Otter Aerial Survey 2008",43.51,-69.725,"2008","08","1","basking shark",1
"3313","NEFSC Right Whale Aerial Survey",41.8864,-68.4615,"2014","05","1","Basking shark",1
"3314","NEFSC Right Whale Aerial Survey",42.28971,-70.03808,"2015","06","1","Basking shark",1
"3315","NEFSC Right Whale Aerial Survey",41.4026,-69.22276,"2002","07","12","Basking shark",1
"3316","NEFSC Right Whale Aerial Survey",41.7047,-69.40848,"2002","06","1","Basking shark",1
"3317","NEFSC Right Whale Aerial Survey",43.94381,-67.60289,"2015","06","1","Basking shark",1
"3318","NEFSC Right Whale Aerial Survey",42.12817,-69.28129,"2004","06","1","Basking shark",1
"3319","NEFSC Right Whale Aerial Survey",41.94109,-68.50836,"2016","05","1","Basking shark",1
"3320","NEFSC Right Whale Aerial Survey",40.791,-71.65083,"2004","06","3","Basking shark",1
"3321","NEFSC Right Whale Aerial Survey",42.23183,-68.78,"2007","05","1","Basking shark",1
"3322","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.4247,-72.2672,"2017","08","1","basking shark",1
"3323","NEFSC Right Whale Aerial Survey",42.7324,-69.443,"2003","07","1","Basking shark",1
"3324","AMAPPS Northeast Aerial Cruise Spring 2017",42.443077,-68.633102,"2017","06","1","basking shark",1
"3325","NEFSC Right Whale Aerial Survey",42.32506,-70.07323,"2011","06","1","Basking shark",1
"3326","NEFSC Right Whale Aerial Survey",42.46283,-69.47748,"2004","06","1","Basking shark",1
"3327","NEFSC Right Whale Aerial Survey",42.5735,-70.18225,"2004","06","1","Basking shark",1
"3328","NEFSC Right Whale Aerial Survey",43.35684,-68.76278,"2009","10","1","Basking shark",1
"3329","NEFSC Right Whale Aerial Survey",42.91368,-70.06799,"2015","06","1","Basking shark",1
"3330","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.7237,-72.3931,"2017","08","1","basking shark",1
"3331","NEFSC Right Whale Aerial Survey",41.36933,-69.17591,"2005","07","1","Basking shark",1
"3332","NEFSC Right Whale Aerial Survey",42.88833,-69.81294,"2011","06","1","Basking shark",1
"3333","AMAPPS Northeast Aerial Cruise Spring 2017",41.22834,-69.238693,"2017","06","1","basking shark",1
"3334","NEFSC Right Whale Aerial Survey",43.12233,-70.03864,"2004","06","1","Basking shark",1
"3335","NEFSC Right Whale Aerial Survey",42.08564,-69.10683,"2006","06","1","Basking shark",1
"3336","AMAPPS Northeast Aerial Cruise Summer 2011",40.601357,-72.557411,"2011","08","1","basking shark",1
"3337","NEFSC Aerial Circle-Back Abundance Survey 2004",41.883,-68.36155,"2004","07","1","basking shark",1
"3338","NEFSC Right Whale Aerial Survey",42.05651,-68.53363,"2013","05","1","Basking shark",1
"3339","NEFSC Right Whale Aerial Survey",41.8665,-68.82196,"2015","05","1","Basking shark",1
"3340","NEFSC Right Whale Aerial Survey",41.78111,-68.67406,"2015","05","1","Basking shark",1
"3341","NEFSC Right Whale Aerial Survey",42.26204,-68.63449,"2014","06","1","Basking shark",1
"3342","NEFSC Right Whale Aerial Survey",41.93777,-68.51514,"2016","05","1","Basking shark",1
"3343","NEFSC North Atlantic Marine Mammal and Turtle Aerial Abundance Survey 2007",44.84,-66.41,"2007","08","1","basking shark",1
"3344","NEFSC Right Whale Aerial Survey",42.25164,-67.82653,"2003","07","1","Basking shark",1
"3345","NEFSC Right Whale Aerial Survey",41.7996,-69.81273,"2002","07","1","Basking shark",1
"3346","NEFSC Right Whale Aerial Survey",42.64931,-67.55306,"2012","05","1","Basking shark",1
"3347","NEFSC Right Whale Aerial Survey",42.91745,-69.61839,"2009","07","1","Basking shark",1
"3348","NEFSC Right Whale Aerial Survey",42.24818,-68.39195,"2014","06","1","Basking shark",1
"3349","NEFSC Right Whale Aerial Survey",42.76595,-69.12615,"2011","06","1","Basking shark",1
"3350","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.0761,-72.6174,"2017","08","1","basking shark",1
"3351","NEFSC Right Whale Aerial Survey",41.80591,-69.09839,"2011","05","1","Basking shark",1
"3352","NEFSC Right Whale Aerial Survey",41.12133,-70.80965,"2004","06","1","Basking shark",1
"3353","NEFSC Right Whale Aerial Survey",41.24925,-70.73542,"2003","06","1","Basking shark",1
"3354","NEFSC Right Whale Aerial Survey",42.99497,-70.37369,"2015","06","1","Basking shark",1
"3355","NEFSC Right Whale Aerial Survey",41.44058,-69.18554,"2012","06","8","Basking shark",1
"3356","NEFSC Right Whale Aerial Survey",41.46594,-67.58282,"2015","06","2","Basking shark",1
"3357","NEFSC Right Whale Aerial Survey",42.94383,-69.82917,"2005","09","1","Basking shark",1
"3358","AMAPPS Northeast Aerial Cruise Spring 2017",43.741192,-62.748406,"2017","07","1","basking shark",1
"3359","NEFSC Right Whale Aerial Survey",43.42342,-67.60195,"2006","05","1","Basking shark",1
"3360","NEFSC Right Whale Aerial Survey",44.01961,-63.4762,"2015","07","1","Basking shark",1
"3361","AMAPPS Northeast Aerial Cruise Spring 2017",43.276672,-67.489769,"2017","06","1","basking shark",1
"3362","NEFSC Right Whale Aerial Survey",42.27817,-68.62153,"2016","05","1","Basking shark",1
"3363","NEFSC Right Whale Aerial Survey",41.43646,-69.19492,"2012","06","2","Basking shark",1
"3364","NEFSC Right Whale Aerial Survey",41.41132,-67.32987,"2010","10","1","Basking shark",1
"3365","AMAPPS Northeast Aerial Cruise Spring 2012",41.333576,-66.28508,"2012","05","1","basking shark",1
"3366","NEFSC Right Whale Aerial Survey",40.16015,-69.74363,"2016","04","1","Basking shark",1
"3367","NEFSC Right Whale Aerial Survey",42.01969,-68.03304,"2016","06","1","Basking shark",1
"3368","NEFSC Right Whale Aerial Survey",42.197,-69.01148,"2014","06","1","Basking shark",1
"3369","NEFSC Right Whale Aerial Survey",42.68267,-68.98312,"2014","06","1","Basking shark",1
"3370","AMAPPS Northeast Aerial Cruise Summer 2021",43.670364,-67.979706,"2021","08","1","Basking shark",1
"3371","NEFSC Right Whale Aerial Survey",42.07402,-68.81955,"2016","06","1","Basking shark",1
"3372","NEFSC Right Whale Aerial Survey",42.87075,-69.89108,"2011","06","1","Basking shark",1
"3373","AMAPPS Northeast Aerial Cruise Summer 2021",43.31324,-68.460701,"2021","08","1","Basking shark",1
"3374","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.4025,-72.2625,"2017","08","1","basking shark",1
"3375","NEFSC Right Whale Aerial Survey",42.37172,-69.79866,"2010","10","1","Basking shark",1
"3376","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.4247,-72.2673,"2017","08","1","basking shark",1
"3377","NEFSC Right Whale Aerial Survey",41.33403,-69.25746,"2014","06","1","Basking shark",1
"3378","NEFSC Right Whale Aerial Survey",43.56787,-68.36873,"2009","10","1","Basking shark",1
"3379","NEFSC Right Whale Aerial Survey",43.788,-68.1275,"2004","06","1","Basking shark",1
"3380","NEFSC Right Whale Aerial Survey",43.21241,-68.76643,"2011","11","1","Basking shark",1
"3381","NEFSC Right Whale Aerial Survey",44.39606,-67.19762,"2002","09","1","Basking shark",1
"3382","AMAPPS Northeast Shipboard Cruise Summer 2011",40.09837,-69.23754,"2011","06","1","basking shark",1
"3383","NEFSC Right Whale Aerial Survey",42.57115,-69.38588,"2009","07","1","Basking shark",1
"3384","NEFSC Right Whale Aerial Survey",42.79275,-69.80285,"2011","06","1","Basking shark",1
"3385","NEFSC Right Whale Aerial Survey",44.08304,-67.47101,"2007","10","1","Basking shark",1
"3386","NEFSC Right Whale Aerial Survey",42.6125,-69.16413,"2012","07","1","Basking shark",1
"3387","NEFSC Right Whale Aerial Survey",42.38273,-68.8821,"2009","07","1","Basking shark",1
"3388","NEFSC Right Whale Aerial Survey",42.28283,-70.28071,"2003","07","1","Basking shark",1
"3389","NEFSC Right Whale Aerial Survey",41.90083,-69.93639,"2002","06","1","Basking shark",1
"3390","AMAPPS Northeast Aerial Cruise Spring 2017",42.085564,-67.462776,"2017","06","1","basking shark",1
"3391","NEFSC Right Whale Aerial Survey",42.7459,-68.83489,"2012","05","1","Basking shark",1
"3392","NEFSC Right Whale Aerial Survey",41.86508,-68.17361,"2014","06","1","Basking shark",1
"3393","NEFSC North Atlantic Marine Mammal and Turtle Aerial Abundance Survey 2007",43.83,-67.54,"2007","08","1","basking shark",1
"3394","NEFSC Right Whale Aerial Survey",42.48378,-69.12714,"2014","06","1","Basking shark",1
"3395","NEFSC Right Whale Aerial Survey",42.68011,-69.21617,"2012","05","1","Basking shark",1
"3396","NEFSC Right Whale Aerial Survey",42.81258,-69.90329,"2011","06","1","Basking shark",1
"3397","NEFSC Right Whale Aerial Survey",41.96035,-69.6851,"2014","06","1","Basking shark",1
"3398","NEFSC Right Whale Aerial Survey",41.41422,-68.80139,"2005","08","1","Basking shark",1
"3399","NEFSC Right Whale Aerial Survey",42.49769,-68.73319,"2014","06","1","Basking shark",1
"3400","NEFSC Right Whale Aerial Survey",42.40579,-68.77378,"2009","08","1","Basking shark",1
"3401","NEFSC Right Whale Aerial Survey",41.67717,-68.45825,"2005","10","1","Basking shark",1
"3402","NEFSC Right Whale Aerial Survey",42.19167,-67.58833,"2000","06","1","Basking shark",1
"3403","NEFSC Right Whale Aerial Survey",41.79785,-68.57484,"2008","07","1","Basking shark",1
"3404","USGS Patuxent Wildlife Research Center Seabirds Database",43.305,-69.8445,"2005","07","1","Basking Shark",1
"3405","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.6577,-71.8672,"2017","08","1","basking shark",1
"3406","NEFSC Right Whale Aerial Survey",41.46054,-69.44843,"2014","06","1","Basking shark",1
"3407","NEFSC Right Whale Aerial Survey",41.201,-70.19534,"2003","06","1","Basking shark",1
"3408","NEFSC Aerial Circle-Back Abundance Survey 2004",44.647,-66.28818,"2004","07","1","basking shark",1
"3409","NEFSC Right Whale Aerial Survey",41.20493,-69.10761,"2011","06","2","Basking shark",1
"3410","USGS Patuxent Wildlife Research Center Seabirds Database",43.04696,-69.81205,"2005","07","1","Basking Shark",1
"3411","NEFSC Right Whale Aerial Survey",43.67877,-63.13942,"2014","07","1","Basking shark",1
"3412","NEFSC Right Whale Aerial Survey",42.59015,-69.30811,"2012","05","1","Basking shark",1
"3413","NEFSC Right Whale Aerial Survey",44.10067,-67.55383,"2006","07","2","Basking shark",1
"3414","NEFSC Right Whale Aerial Survey",41.66342,-69.27058,"2002","07","1","Basking shark",1
"3415","NEFSC Right Whale Aerial Survey",43.39861,-68.39897,"2009","07","1","Basking shark",1
"3416","NEFSC Twin Otter Aerial Survey 2008",42.33,-69.917,"2008","08","1","basking shark",1
"3417","NEFSC Right Whale Aerial Survey",41.54624,-69.2152,"2015","05","2","Basking shark",1
"3418","NEFSC Right Whale Aerial Survey",42.67964,-68.98252,"2009","07","1","Basking shark",1
"3419","NEFSC Right Whale Aerial Survey",42.74967,-69.08134,"2004","06","1","Basking shark",1
"3420","AMAPPS Northeast Aerial Cruise Fall 2012",40.661964,-70.019554,"2012","10","1","basking shark",1
"3421","NEFSC Right Whale Aerial Survey",44.04751,-67.55804,"2015","06","1","Basking shark",1
"3422","NEFSC Right Whale Aerial Survey",43.06703,-67.59939,"2015","06","1","Basking shark",1
"3423","NEFSC Right Whale Aerial Survey",42.87554,-67.9257,"2015","06","1","Basking shark",1
"3424","NEFSC Right Whale Aerial Survey",41.6616,-68.95096,"2015","05","1","Basking shark",1
"3425","NEFSC Right Whale Aerial Survey",41.78383,-69.5685,"2002","06","1","Basking shark",1
"3426","AMAPPS Northeast Aerial Cruise Fall 2012",40.661129,-70.200417,"2012","10","1","basking shark",1
"3427","NEFSC Right Whale Aerial Survey",42.86543,-68.89893,"2011","06","1","Basking shark",1
"3428","NEFSC Right Whale Aerial Survey",42.18302,-68.80097,"2014","06","1","Basking shark",1
"3429","NEFSC Right Whale Aerial Survey",40.588,-70.50666,"2003","11","1","Basking shark",1
"3430","AMAPPS Northeast Aerial Cruise Summer 2010",43.791287,-68.427368,"2010","08","1","basking shark",1
"3431","NEFSC Right Whale Aerial Survey",42.41104,-68.69621,"2014","06","1","Basking shark",1
"3432","AMAPPS Northeast Aerial Cruise Summer 2010",44.159222,-67.747261,"2010","08","1","basking shark",1
"3433","NEFSC Right Whale Aerial Survey",40.919,-71.79205,"2003","06","1","Basking shark",1
"3434","NEFSC Right Whale Aerial Survey",42.9954,-68.7314,"2015","06","1","Basking shark",1
"3435","NEFSC Right Whale Aerial Survey",41.75291,-68.9069,"2011","06","1","Basking shark",1
"3436","NEFSC Right Whale Aerial Survey",43.04162,-69.64981,"2011","06","1","Basking shark",1
"3437","NEFSC Right Whale Aerial Survey",41.207,-69.2255,"2005","07","1","Basking shark",1
"3438","NEFSC Aerial Circle-Back Abundance Survey 2006",42.15,-69.82,"2006","08","1","basking shark",1
"3439","NEFSC Right Whale Aerial Survey",41.19186,-69.09164,"2012","07","1","Basking shark",1
"3440","NEFSC Right Whale Aerial Survey",41.63917,-69.126,"2006","07","2","Basking shark",1
"3441","NEFSC Right Whale Aerial Survey",42.28062,-68.62452,"2016","05","1","Basking shark",1
"3442",NA,42.14378,-69.90755,"2011","09","1","Basking shark",1
"3443","NEFSC Right Whale Aerial Survey",42.05131,-69.55996,"2011","05","1","Basking shark",1
"3444","NEFSC Right Whale Aerial Survey",43.0974,-68.932,"2014","06","1","Basking shark",1
"3445","NEFSC Right Whale Aerial Survey",42.35349,-68.87128,"2014","06","1","Basking shark",1
"3446","AMAPPS Northeast Aerial Cruise Spring 2017",42.257793,-67.211456,"2017","07","1","basking shark",1
"3447","NEFSC Right Whale Aerial Survey",42.19142,-68.95842,"2007","05","1","Basking shark",1
"3448","NEFSC Right Whale Aerial Survey",40.80352,-70.43517,"2004","06","1","Basking shark",1
"3449","NEFSC Right Whale Aerial Survey",40.4675,-72.38526,"2004","06","1","Basking shark",1
"3450","AMAPPS Northeast Aerial Cruise Spring 2017",43.267391,-70.066818,"2017","06","1","basking shark",1
"3451","NEFSC Right Whale Aerial Survey",42.98723,-69.4647,"2011","06","1","Basking shark",1
"3452","NYSDEC aerial surveys",40.207065,-71.996578,"2018","06","3","basking shark",1
"3453","NEFSC Right Whale Aerial Survey",41.86834,-68.72517,"2014","06","1","Basking shark",1
"3454","NEFSC Right Whale Aerial Survey",41.81936,-68.39116,"2007","07","1","Basking shark",1
"3455","NEFSC Aerial Circle-Back Abundance Survey 2004",41.413,-68.84225,"2004","07","1","basking shark",1
"3456","NEFSC Right Whale Aerial Survey",42.33244,-68.74026,"2014","06","1","Basking shark",1
"3457","NEFSC Right Whale Aerial Survey",42.46259,-68.80747,"2003","06","1","Basking shark",1
"3458","NEFSC Right Whale Aerial Survey",42.25929,-66.37846,"2012","06","1","Basking shark",1
"3459","NEFSC Right Whale Aerial Survey",41.54875,-69.24809,"2003","06","20","Basking shark",1
"3460","NEFSC Right Whale Aerial Survey",42.28858,-69.05557,"2014","06","1","Basking shark",1
"3461","NEFSC Right Whale Aerial Survey",40.57467,-71.15972,"2002","06","1","Basking shark",1
"3462","USGS Patuxent Wildlife Research Center Seabirds Database",43.24836,-69.52842,"2005","07","1","Basking Shark",1
"3463","NEFSC Right Whale Aerial Survey",42.50406,-69.06608,"2008","06","1","Basking shark",1
"3464","NEFSC Right Whale Aerial Survey",42.11194,-68.32795,"2014","06","2","Basking shark",1
"3465","NEFSC Right Whale Aerial Survey",43.457,-69.05577,"2004","06","1","Basking shark",1
"3466","AMAPPS Northeast Aerial Cruise Summer 2016",43.097618,-68.200043,"2016","08","1","basking shark",1
"3467","NEFSC Right Whale Aerial Survey",42.1322,-69.32008,"2014","06","1","Basking shark",1
"3468","NEFSC Right Whale Aerial Survey",41.57142,-68.66083,"2005","08","1","Basking shark",1
"3469","NYSDEC aerial surveys",40.786647,-71.791161,"2018","05","1","basking shark",1
"3470","NEFSC Right Whale Aerial Survey",40.72173,-72.13372,"2003","05","1","Basking shark",1
"3471","Digital Aerial Baseline Survey of Marine Wildlife in Support of Offshore Wind Energy - OPA 2017",40.536,-72.4296,"2017","08","1","basking shark",1
"3472","NEFSC Right Whale Aerial Survey",41.74117,-69.32066,"2002","06","1","Basking shark",1
"3473","NEFSC Right Whale Aerial Survey",42.66491,-69.28645,"2011","06","1","Basking shark",1
"3474","NEFSC Right Whale Aerial Survey",41.91739,-69.61958,"2016","05","1","Basking shark",1
"3475","NEFSC Aerial Circle-Back Abundance Survey 2004",42.646,-69.45274,"2004","06","1","basking shark",1
"3476","NEFSC Right Whale Aerial Survey",42.35931,-68.87369,"2014","06","1","Basking shark",1
"3477","NEFSC Right Whale Aerial Survey",42.24679,-68.67844,"2013","06","1","Basking shark",1
"3478","NEFSC Right Whale Aerial Survey",41.55873,-69.40023,"2016","05","1","Basking shark",1
"3479","NEFSC Aerial Circle-Back Abundance Survey 2006",43.74,-68.53,"2006","08","1","basking shark",1
"3480","NEFSC Right Whale Aerial Survey",41.69833,-69.07576,"2016","05","1","Basking shark",1
"3481","NEFSC Right Whale Aerial Survey",43.26068,-68.03585,"2014","05","1","Basking shark",1
"3482",NA,43.3366661072,-69.612247467,"2005","07",NA,NA,1
"3483","NEFSC Right Whale Aerial Survey",41.94429,-68.84409,"2016","05","1","Basking shark",1
"3484","NEFSC Aerial Circle-Back Abundance Survey 2006",44.91,-66.54,"2006","08","1","basking shark",1
"3485","NEFSC Right Whale Aerial Survey",43.14872,-68.38889,"2012","11","1","Basking shark",1
"3486","USGS Patuxent Wildlife Research Center Seabirds Database",43.18382,-69.24036,"2005","07","1","Basking Shark",1
"3487","AMAPPS Northeast Aerial Cruise Spring 2017",40.35072,-71.409325,"2017","06","1","basking shark",1
"3488","NEFSC Right Whale Aerial Survey",42.29029,-68.61985,"2016","05","4","Basking shark",1
"3489","AMAPPS Northeast Aerial Cruise Spring 2017",42.328056,-67.292732,"2017","07","1","basking shark",1
"3490","NEFSC Right Whale Aerial Survey",41.38909,-68.86488,"2016","06","2","Basking shark",1
"3491","NEFSC Right Whale Aerial Survey",41.99137,-68.79274,"2016","05","1","Basking shark",1
"3492","NEFSC Right Whale Aerial Survey",42.46333,-69.31773,"2003","06","1","Basking shark",1
"3493","NEFSC Right Whale Aerial Survey",41.43884,-68.70118,"2008","07","1","Basking shark",1
